index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
180.0,SPY,2019-03-27,2019-03-29,45924.0,54755.0,280.0,33729.0,58564.0,0.543220217,SPY,2019-03-27,263.99,265.98,262.37,265.37,76508991.0,279.65,281.76,277.93,281.11
65.0,SPY,2019-04-10,2019-04-10,28349.0,9156.0,287.5,9352.0,47615.0,0.866843861,SPY,2019-04-10,272.15,272.24,271.22,271.66,55721755.0,288.29,288.39,287.31,287.77
248.0,SPY,2019-04-17,2019-04-18,43580.0,47351.0,291.0,6852.0,7507.0,0.207641386,SPY,2019-04-17,273.24,275.11,272.81,275.08,61724589.0,289.45,291.42,288.99,291.4
180.0,SPY,2019-05-01,2019-05-03,26305.0,2257.0,294.5,509.0,12209.0,0.241156894,SPY,2019-05-01,275.47,278.43,275.46,278.22,75923279.0,291.81,294.95,291.8,294.72
103.0,SPY,2019-05-08,2019-05-10,21265.0,6193.0,288.0,23970.0,18281.0,0.54033497,SPY,2019-05-08,271.43,273.22,270.81,271.43,96999898.0,287.53,289.43,286.87,287.53
242.0,SPY,2019-05-15,2019-05-17,8791.0,6870.0,285.5,7472.0,7657.0,0.488471198,SPY,2019-05-15,269.1,269.77,265.6,265.82,78343393.0,285.06,285.77,281.36,281.59
125.0,SPY,2019-05-22,2019-05-24,17.0,92.0,270.0,30095.0,1749.0,0.999908629,SPY,2019-05-22,269.64,270.64,269.14,269.47,52417647.0,285.63,286.69,285.1,285.45
118.0,SPY,2019-05-29,2019-05-31,28998.0,1444.0,279.0,50565.0,36532.0,0.46427727,SPY,2019-05-29,262.69,263.72,261.21,263.29,111172424.0,278.27,279.36,276.71,278.91
147.0,SPY,2019-06-05,2019-06-07,15525.0,6257.0,282.5,2745.0,10636.0,0.507408743,SPY,2019-06-05,267.12,267.14,264.62,266.52,75391412.0,282.96,282.99,280.32,282.33
171.0,SPY,2019-06-12,2019-06-14,21617.0,21018.0,289.0,9163.0,13401.0,0.393333724,SPY,2019-06-12,272.24,273.06,271.7,272.48,49889996.0,288.39,289.26,287.82,288.64
64.0,SPY,2019-06-19,2019-06-19,13967.0,6876.0,292.0,6830.0,29677.0,0.973591774,SPY,2019-06-19,276.65,277.21,275.15,276.17,83341164.0,293.06,293.65,291.47,292.55
150.0,SPY,2019-07-03,2019-07-05,3.0,68.0,283.0,7940.0,43.0,0.999946799,SPY,2019-07-03,283.44,283.46,281.75,281.9,43115175.0,298.8,298.82,297.02,297.18
175.0,SPY,2019-07-10,2019-07-12,22484.0,8244.0,299.5,1866.0,5085.0,0.34940506,SPY,2019-07-10,283.26,284.26,282.47,283.03,61770877.0,298.61,299.66,297.78,298.37
210.0,SPY,2019-07-17,2019-07-19,38547.0,69723.0,299.0,35272.0,32849.0,0.390016566,SPY,2019-07-17,282.43,284.51,282.43,284.34,46492383.0,297.74,299.93,297.74,299.75
172.0,SPY,2019-07-24,2019-07-26,18748.0,19100.0,301.0,3760.0,6995.0,0.55265771,SPY,2019-07-24,285.94,285.94,283.71,283.81,49771761.0,301.44,301.44,299.09,299.19
152.0,SPY,2019-07-31,2019-08-02,53586.0,34731.0,301.0,11146.0,13091.0,0.285924897,SPY,2019-07-31,282.14,285.72,280.02,285.52,109894290.0,297.43,301.2,295.2,300.99
120.0,SPY,2019-08-07,2019-08-09,26110.0,7984.0,288.0,5978.0,8805.0,0.535106281,SPY,2019-08-07,273.17,273.97,267.54,269.78,148190015.0,287.97,288.82,282.04,284.4
214.0,SPY,2019-08-14,2019-08-16,12289.0,4474.0,291.5,3974.0,1102.0,0.095835624,SPY,2019-08-14,269.31,277.43,269.17,273.9,142971553.0,283.9,292.46,283.76,288.74
171.0,SPY,2019-08-21,2019-08-23,11798.0,6825.0,292.5,2704.0,11090.0,0.491032354,SPY,2019-08-21,277.42,277.8,276.72,277.44,52417983.0,292.45,292.86,291.72,292.48
