index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
21.0,MSFT,2020-01-08,2020-01-10,28312.0,9859.0,160.0,3624.0,5925.0,0.601000649,MSFT,2020-01-08,155.64,156.33,153.56,154.51,28556365.0,160.09,160.8,157.95,158.93
24.0,MSFT,2020-01-22,2020-01-24,1290.0,6292.0,162.5,8952.0,1770.0,0.91192246,MSFT,2020-01-22,161.09,162.83,161.07,162.74,24829395.0,165.7,167.49,165.68,167.4
32.0,MSFT,2020-01-29,2020-01-31,3095.0,9477.0,162.5,5909.0,10423.0,0.798635942,MSFT,2020-01-29,163.37,164.06,161.08,163.17,36132833.0,168.04,168.75,165.69,167.84
40.0,MSFT,2020-02-05,2020-02-07,24810.0,6502.0,182.5,462.0,3848.0,0.250748873,MSFT,2020-02-05,174.9,179.08,173.45,178.91,40307562.0,179.9,184.2,178.41,184.03
39.0,MSFT,2020-02-12,2020-02-14,2690.0,6696.0,180.0,8065.0,20818.0,0.825892711,MSFT,2020-02-12,179.57,180.68,176.79,180.42,48409545.0,184.71,185.85,181.85,185.58
28.0,MSFT,2020-02-19,2020-02-21,3782.0,3948.0,182.5,8587.0,4798.0,0.870972797,MSFT,2020-02-19,182.57,183.44,181.78,183.33,30771686.0,187.28,188.18,186.47,188.06
27.0,MSFT,2020-02-26,2020-02-28,9993.0,5414.0,170.0,6757.0,7827.0,0.520816944,MSFT,2020-02-26,165.89,168.9,163.98,165.44,57838220.0,170.17,173.26,168.21,169.71
43.0,MSFT,2020-03-04,2020-03-06,12510.0,11359.0,170.0,6546.0,1515.0,0.430428963,MSFT,2020-03-04,166.26,166.4,161.45,164.25,51100085.0,170.55,170.7,165.62,168.49
46.0,MSFT,2020-03-11,2020-03-13,9712.0,3373.0,157.5,3351.0,1267.0,0.375213913,MSFT,2020-03-11,149.76,153.73,147.35,153.18,57962746.0,153.63,157.7,151.15,157.13
33.0,MSFT,2020-03-18,2020-03-20,1107.0,887.0,143.0,881.0,832.0,0.358111741,MSFT,2020-03-18,136.87,142.33,131.62,134.53,83699170.0,140.4,146.0,135.02,138.0
38.0,MSFT,2020-03-25,2020-03-27,7411.0,2392.0,152.5,626.0,1308.0,0.38920185,MSFT,2020-03-25,143.22,150.45,140.81,145.16,77590529.0,146.92,154.33,144.44,148.91
33.0,MSFT,2020-04-01,2020-04-03,20342.0,4824.0,155.0,4947.0,9447.0,0.345514524,MSFT,2020-04-01,148.28,153.78,147.02,149.15,59466192.0,152.11,157.75,150.82,153.0
35.0,MSFT,2020-04-08,2020-04-09,3017.0,7274.0,160.0,5668.0,8832.0,0.799144571,MSFT,2020-04-08,160.98,162.48,159.39,161.5,49565363.0,165.13,166.67,163.5,165.67
39.0,MSFT,2020-04-15,2020-04-17,19877.0,9299.0,172.5,2739.0,6207.0,0.498899753,MSFT,2020-04-15,167.56,169.2,164.98,167.26,41997530.0,171.88,173.57,169.24,171.58
59.0,MSFT,2020-04-22,2020-04-24,13037.0,6300.0,172.5,3228.0,3599.0,0.580867951,MSFT,2020-04-22,169.15,169.62,166.52,167.08,35546007.0,173.52,174.0,170.82,171.39
61.0,MSFT,2020-04-29,2020-05-01,17246.0,9765.0,177.5,1001.0,1934.0,0.504663327,MSFT,2020-04-29,172.97,173.21,167.56,168.86,52610281.0,177.43,177.68,171.88,173.22
21.0,MSFT,2020-05-06,2020-05-08,1381.0,5975.0,177.5,4468.0,4108.0,0.830083558,MSFT,2020-05-06,177.95,179.56,177.06,177.5,32968865.0,182.54,184.2,181.63,182.08
25.0,MSFT,2020-05-13,2020-05-15,12544.0,5293.0,182.5,7433.0,6795.0,0.234887125,MSFT,2020-05-13,175.23,179.42,172.1,177.96,45865476.0,179.75,184.05,176.54,182.55
24.0,MSFT,2020-05-20,2020-05-22,12747.0,9496.0,185.0,5643.0,4491.0,0.543363587,MSFT,2020-05-20,181.49,181.68,179.81,180.66,31979136.0,185.66,185.85,183.94,184.81
16.0,MSFT,2020-05-27,2020-05-29,4747.0,937.0,177.5,7963.0,14559.0,0.823722896,MSFT,2020-05-27,177.73,177.9,172.64,176.16,40424510.0,181.81,181.99,176.6,180.2
14.0,MSFT,2020-06-03,2020-06-05,1438.0,2625.0,180.0,8424.0,4102.0,0.882117388,MSFT,2020-06-03,181.2,181.77,179.46,180.67,27938131.0,185.36,185.94,183.58,184.82
19.0,MSFT,2020-06-10,2020-06-12,34802.0,5932.0,197.5,27.0,3132.0,0.523915953,MSFT,2020-06-10,192.42,194.06,186.72,186.84,44879721.0,196.84,198.52,191.01,191.13
39.0,MSFT,2020-06-17,2020-06-19,17901.0,26153.0,195.0,3971.0,10266.0,0.466179418,MSFT,2020-06-17,189.88,191.91,189.34,190.65,26277653.0,194.24,196.32,193.69,195.03
17.0,MSFT,2020-06-24,2020-06-26,2384.0,9149.0,195.0,8053.0,15514.0,0.726323173,MSFT,2020-06-24,193.4,198.69,192.15,197.08,37584250.0,197.84,203.25,196.56,201.6
21.0,MSFT,2020-07-01,2020-07-02,31565.0,10942.0,205.0,757.0,9778.0,0.651695083,MSFT,2020-07-01,200.11,201.72,197.24,198.58,32797402.0,204.7,206.35,201.77,203.14
23.0,MSFT,2020-07-08,2020-07-10,15359.0,8509.0,210.0,4802.0,11668.0,0.672456133,MSFT,2020-07-08,208.05,208.47,204.01,205.36,34371539.0,212.83,213.26,208.69,210.07
33.0,MSFT,2020-07-15,2020-07-17,33281.0,20533.0,210.0,8957.0,7294.0,0.349006576,MSFT,2020-07-15,203.37,206.59,200.43,204.86,32918320.0,208.04,211.33,205.03,209.56
20.0,MSFT,2020-07-22,2020-07-24,6904.0,9313.0,205.0,8631.0,9789.0,0.722099095,MSFT,2020-07-22,207.0,207.54,203.71,204.5,50744680.0,211.75,212.3,208.39,209.2
16.0,MSFT,2020-07-29,2020-07-31,6988.0,6170.0,202.5,6699.0,7115.0,0.66908074,MSFT,2020-07-29,199.48,200.06,197.48,197.95,20083418.0,204.06,204.65,202.01,202.5
17.0,MSFT,2020-08-05,2020-08-07,5648.0,7327.0,210.0,5859.0,5442.0,0.679636798,MSFT,2020-08-05,208.16,210.17,206.82,210.08,29521270.0,212.94,215.0,211.57,214.9
14.0,MSFT,2020-08-12,2020-08-14,5778.0,5975.0,205.0,8760.0,6058.0,0.784861763,MSFT,2020-08-12,204.49,205.56,200.15,200.68,28685198.0,209.19,210.28,204.75,205.29
34.0,MSFT,2020-08-19,2020-08-21,18997.0,18025.0,210.0,9461.0,11784.0,0.520675136,MSFT,2020-08-19,205.49,207.84,205.05,207.24,28193741.0,209.7,212.1,209.25,211.49
38.0,MSFT,2020-08-26,2020-08-28,74237.0,22665.0,220.0,707.0,8549.0,0.555954758,MSFT,2020-08-26,216.71,217.63,212.99,213.5,40412447.0,221.15,222.09,217.36,217.88
43.0,MSFT,2020-09-02,2020-09-04,52367.0,10226.0,232.5,187.0,2126.0,0.483236874,MSFT,2020-09-02,227.0,228.18,222.78,223.39,34779314.0,231.65,232.86,227.35,227.97
20.0,MSFT,2020-09-09,2020-09-11,31464.0,7751.0,210.0,4686.0,10694.0,0.601958586,MSFT,2020-09-09,207.05,210.52,202.55,203.43,46615129.0,211.29,214.84,206.7,207.6
33.0,MSFT,2020-09-16,2020-09-18,7500.0,3947.0,207.5,3630.0,6348.0,0.402060938,MSFT,2020-09-16,200.93,206.42,200.53,206.39,26912916.0,205.05,210.65,204.64,210.62
16.0,MSFT,2020-09-23,2020-09-25,17421.0,6340.0,207.5,2917.0,904.0,0.182797098,MSFT,2020-09-23,196.56,203.92,196.01,203.72,31435050.0,200.59,208.1,200.03,207.9
19.0,MSFT,2020-09-30,2020-10-02,2256.0,5311.0,205.0,5302.0,8042.0,0.792234733,MSFT,2020-09-30,206.11,207.72,202.39,203.56,34522353.0,210.33,211.98,206.54,207.73
22.0,MSFT,2020-10-07,2020-10-09,7788.0,4141.0,207.5,4059.0,5571.0,0.675654612,MSFT,2020-10-07,205.62,205.89,202.57,202.9,26207345.0,209.83,210.11,206.72,207.06
36.0,MSFT,2020-10-14,2020-10-16,21713.0,7654.0,222.5,3377.0,3350.0,0.422485666,MSFT,2020-10-14,216.42,219.72,214.73,218.52,23932363.0,220.86,224.22,219.13,223.0
25.0,MSFT,2020-10-21,2020-10-23,16677.0,6091.0,215.0,5474.0,9752.0,0.545082622,MSFT,2020-10-21,210.49,212.56,208.84,208.84,23190658.0,214.8,216.92,213.12,213.12
