index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
20.0,META,2019-10-30,2019-11-01,9939.0,6477.0,187.5,6802.0,5294.0,0.542174389,META,2019-10-30,188.25,190.45,185.98,189.56,28734500.0,188.25,190.45,185.98,189.56
22.0,META,2019-11-06,2019-11-08,10790.0,7492.0,192.5,3862.0,8747.0,0.412342197,META,2019-11-06,191.55,194.37,191.35,194.03,10973000.0,191.55,194.37,191.35,194.03
28.0,META,2019-11-13,2019-11-15,23662.0,17305.0,195.0,3596.0,4394.0,0.301292838,META,2019-11-13,193.19,195.7,192.74,194.7,11003900.0,193.19,195.7,192.74,194.7
29.0,META,2019-11-20,2019-11-22,11751.0,8196.0,197.5,3435.0,8492.0,0.471213807,META,2019-11-20,197.51,199.59,195.43,198.58,12370200.0,197.51,199.59,195.43,198.58
26.0,META,2019-11-27,2019-11-29,37092.0,9972.0,202.5,1173.0,10112.0,0.461181181,META,2019-11-27,202.0,203.14,199.42,199.9,12760500.0,202.0,203.14,199.42,199.9
25.0,META,2019-12-04,2019-12-06,10880.0,8443.0,200.0,4669.0,2755.0,0.388579766,META,2019-12-04,198.71,200.03,198.05,200.0,8459900.0,198.71,200.03,198.05,200.0
21.0,META,2019-12-11,2019-12-13,15153.0,7013.0,202.5,2077.0,3748.0,0.497618484,META,2019-12-11,202.26,202.63,200.28,200.28,8041800.0,202.26,202.63,200.28,200.28
46.0,META,2019-12-18,2019-12-20,33117.0,11781.0,202.5,1888.0,11039.0,0.553617851,META,2019-12-18,202.5,204.3,200.09,200.09,23284700.0,202.5,204.3,200.09,200.09
24.0,META,2020-01-08,2020-01-10,22747.0,8906.0,215.0,1520.0,4924.0,0.605470355,META,2020-01-08,215.22,216.24,212.61,213.0,13492700.0,215.22,216.24,212.61,213.0
24.0,META,2020-01-22,2020-01-24,14530.0,10686.0,222.5,1600.0,3369.0,0.428316262,META,2020-01-22,221.32,222.75,221.28,222.31,12212800.0,221.32,222.75,221.28,222.31
24.0,META,2020-01-29,2020-01-31,10642.0,5253.0,222.5,1054.0,3713.0,0.558258921,META,2020-01-29,223.23,224.2,218.45,221.44,33610000.0,223.23,224.2,218.45,221.44
17.0,META,2020-02-05,2020-02-07,9151.0,8162.0,212.5,1400.0,547.0,0.264878215,META,2020-02-05,210.11,212.73,208.71,212.51,12538100.0,210.11,212.73,208.71,212.51
15.0,META,2020-02-12,2020-02-14,19132.0,8053.0,210.0,4036.0,7325.0,0.582837941,META,2020-02-12,210.76,211.22,207.4,207.85,13813700.0,210.76,211.22,207.4,207.85
28.0,META,2020-02-19,2020-02-21,10682.0,7151.0,217.5,2343.0,3757.0,0.508211207,META,2020-02-19,217.49,218.32,216.11,217.99,12135100.0,217.49,218.32,216.11,217.99
12.0,META,2020-02-26,2020-02-28,12664.0,4666.0,200.0,3340.0,3836.0,0.322667994,META,2020-02-26,197.2,201.21,195.49,197.19,16555200.0,197.2,201.21,195.49,197.19
11.0,META,2020-03-04,2020-03-06,7001.0,3270.0,190.0,3796.0,2354.0,0.49248611,META,2020-03-04,191.76,191.83,186.39,189.17,23062400.0,191.76,191.83,186.39,189.17
14.0,META,2020-03-11,2020-03-13,2168.0,774.0,172.5,973.0,1500.0,0.414983193,META,2020-03-11,170.24,175.88,167.66,174.01,20397200.0,170.24,175.88,167.66,174.01
38.0,META,2020-03-18,2020-03-20,593.0,209.0,148.0,1209.0,595.0,0.353525549,META,2020-03-18,146.96,148.18,137.1,139.75,37553100.0,146.96,148.18,137.1,139.75
38.0,META,2020-03-25,2020-03-27,2611.0,1096.0,162.5,226.0,385.0,0.345959424,META,2020-03-25,156.21,162.99,153.06,158.92,35184200.0,156.21,162.99,153.06,158.92
37.0,META,2020-04-01,2020-04-03,2859.0,2877.0,160.0,2349.0,3792.0,0.455532932,META,2020-04-01,159.6,164.15,158.04,161.62,19507500.0,159.6,164.15,158.04,161.62
42.0,META,2020-04-08,2020-04-09,8968.0,4254.0,172.5,418.0,3805.0,0.599751697,META,2020-04-08,174.28,175.0,167.74,171.25,21664200.0,174.28,175.0,167.74,171.25
31.0,META,2020-04-15,2020-04-17,8032.0,9177.0,175.0,4055.0,6102.0,0.634861988,META,2020-04-15,176.97,178.19,172.82,175.19,17423000.0,176.97,178.19,172.82,175.19
46.0,META,2020-04-22,2020-04-24,20931.0,5563.0,182.5,151.0,12272.0,0.575057666,META,2020-04-22,182.28,184.78,178.14,178.45,33369900.0,182.28,184.78,178.14,178.45
51.0,META,2020-04-29,2020-05-01,15865.0,6122.0,195.0,639.0,8607.0,0.547698097,META,2020-04-29,194.19,196.91,190.0,190.93,45954500.0,194.19,196.91,190.0,190.93
43.0,META,2020-05-06,2020-05-08,14456.0,6230.0,210.0,1170.0,11537.0,0.45212993,META,2020-05-06,208.47,211.6,206.66,208.12,21856900.0,208.47,211.6,206.66,208.12
43.0,META,2020-05-13,2020-05-15,16129.0,8848.0,210.0,5834.0,7417.0,0.197832913,META,2020-05-13,205.1,210.78,202.11,209.43,20684500.0,205.1,210.78,202.11,209.43
50.0,META,2020-05-20,2020-05-22,82104.0,13719.0,230.0,18.0,13518.0,0.550415092,META,2020-05-20,229.97,231.34,223.19,223.5,50162800.0,229.97,231.34,223.19,223.5
45.0,META,2020-05-27,2020-05-29,38952.0,5004.0,230.0,6107.0,5831.0,0.4347022,META,2020-05-27,229.14,230.56,221.14,229.07,34697500.0,229.14,230.56,221.13,229.07
43.0,META,2020-06-03,2020-06-05,12051.0,4247.0,232.5,779.0,1159.0,0.386321054,META,2020-06-03,230.16,232.65,228.53,232.11,15380200.0,230.16,232.65,228.53,232.11
40.0,META,2020-06-10,2020-06-12,8016.0,3831.0,237.5,2643.0,4226.0,0.518801598,META,2020-06-10,236.73,241.21,235.28,240.96,20720700.0,236.73,241.21,235.28,240.96
45.0,META,2020-06-17,2020-06-19,14575.0,4743.0,237.5,1273.0,2635.0,0.391432297,META,2020-06-17,235.53,237.59,231.73,235.0,19578100.0,235.53,237.59,231.73,235.0
38.0,META,2020-06-24,2020-06-26,19510.0,7622.0,240.0,3547.0,4780.0,0.245424596,META,2020-06-24,234.02,243.22,232.68,241.2,20834900.0,234.02,243.22,232.68,241.2
32.0,META,2020-07-01,2020-07-02,43569.0,9952.0,235.0,2071.0,22598.0,0.734486429,META,2020-07-01,237.55,239.0,227.56,228.5,43399700.0,237.55,239.0,227.56,228.5
64.0,META,2020-07-08,2020-07-10,43035.0,9085.0,245.0,1466.0,5217.0,0.424918769,META,2020-07-08,243.58,246.99,236.59,238.11,29791300.0,243.58,246.99,236.59,238.11
34.0,META,2020-07-15,2020-07-17,9672.0,3818.0,242.5,2823.0,3250.0,0.387696945,META,2020-07-15,240.28,244.82,238.05,241.55,19133500.0,240.28,244.82,238.05,241.55
33.0,META,2020-07-22,2020-07-24,9458.0,5888.0,240.0,4085.0,3056.0,0.491581929,META,2020-07-22,239.87,241.9,238.12,240.26,15427800.0,239.87,241.9,238.12,240.26
29.0,META,2020-07-29,2020-07-31,5736.0,2064.0,232.5,1570.0,1431.0,0.525779119,META,2020-07-29,233.29,233.7,230.31,231.14,13588300.0,233.29,233.7,230.31,231.14
37.0,META,2020-08-05,2020-08-07,14421.0,6843.0,250.0,7768.0,8993.0,0.41372345,META,2020-08-05,249.12,252.27,247.77,250.19,13088300.0,249.12,252.27,247.77,250.19
39.0,META,2020-08-12,2020-08-14,12546.0,4647.0,260.0,4936.0,13976.0,0.525980706,META,2020-08-12,259.89,263.9,258.11,258.97,21428300.0,259.89,263.9,258.11,258.97
44.0,META,2020-08-19,2020-08-21,30668.0,4406.0,267.5,884.0,2804.0,0.250734505,META,2020-08-19,262.59,267.91,261.35,261.39,23291400.0,262.59,267.91,261.35,261.39
53.0,META,2020-08-26,2020-08-28,135118.0,8162.0,300.0,98.0,8586.0,0.596947236,META,2020-08-26,303.91,304.67,284.0,284.0,69015104.0,303.91,304.67,284.0,284.0
54.0,META,2020-09-02,2020-09-04,9037.0,2410.0,297.5,678.0,4344.0,0.695707235,META,2020-09-02,302.5,303.6,293.05,298.88,24341300.0,302.5,303.6,293.05,298.88
43.0,META,2020-09-09,2020-09-11,10022.0,2104.0,275.0,3186.0,4114.0,0.463776715,META,2020-09-09,273.72,278.48,271.35,275.77,22918700.0,273.72,278.48,271.35,275.77
59.0,META,2020-09-16,2020-09-18,19850.0,7184.0,270.0,7002.0,7030.0,0.241282378,META,2020-09-16,263.52,272.44,261.79,267.29,29207500.0,263.52,272.44,261.79,267.29
32.0,META,2020-09-23,2020-09-25,9072.0,3307.0,257.5,654.0,576.0,0.208922142,META,2020-09-23,249.02,257.99,248.15,255.26,19641200.0,249.02,257.99,248.15,255.26
35.0,META,2020-09-30,2020-10-02,29264.0,6385.0,265.0,1151.0,3699.0,0.325629071,META,2020-09-30,261.9,266.08,260.1,261.98,20131453.0,261.9,266.08,260.1,261.98
33.0,META,2020-10-07,2020-10-09,22507.0,2352.0,260.0,2871.0,3046.0,0.466037331,META,2020-10-07,258.12,260.18,254.82,259.21,23107664.0,258.12,260.18,254.82,259.21
40.0,META,2020-10-14,2020-10-16,12248.0,2887.0,277.5,914.0,1801.0,0.275695479,META,2020-10-14,271.82,278.75,271.5,277.62,15589670.0,271.82,278.75,271.5,277.62
44.0,META,2020-10-21,2020-10-23,33303.0,3678.0,282.5,215.0,2118.0,0.346182344,META,2020-10-21,278.73,283.05,276.37,279.56,28972219.0,278.73,283.05,276.37,279.56
41.0,META,2020-10-28,2020-10-30,2513.0,823.0,272.5,960.0,1067.0,0.463761084,META,2020-10-28,267.67,278.79,267.26,278.79,23076908.0,267.67,278.79,267.26,278.79
42.0,META,2020-11-04,2020-11-06,8108.0,6120.0,280.0,775.0,13568.0,0.68791598,META,2020-11-04,287.38,288.94,278.62,281.0,35344584.0,287.38,288.94,278.62,281.0
36.0,META,2020-11-11,2020-11-13,680.0,987.0,272.5,750.0,1469.0,0.70273447,META,2020-11-11,276.48,278.4,272.48,273.47,14948078.0,276.48,278.4,272.48,273.47
47.0,META,2020-11-18,2020-11-20,12896.0,11316.0,275.0,5952.0,4467.0,0.417466322,META,2020-11-18,271.97,277.39,271.84,274.52,12147944.0,271.97,277.39,271.84,274.52
38.0,META,2020-11-25,2020-11-27,16334.0,3886.0,277.5,613.0,627.0,0.344496653,META,2020-11-25,275.59,280.18,272.65,278.14,12463078.0,275.59,280.18,272.65,278.14
41.0,META,2020-12-02,2020-12-04,37455.0,10879.0,290.0,550.0,1873.0,0.374625495,META,2020-12-02,287.52,291.78,280.83,285.36,17347423.0,287.52,291.78,280.83,285.36
40.0,META,2020-12-09,2020-12-11,9842.0,2710.0,287.5,622.0,514.0,0.152402848,META,2020-12-09,277.92,287.63,271.75,283.66,25164934.0,277.92,287.63,271.75,283.66
47.0,META,2020-12-16,2020-12-18,12564.0,3420.0,277.5,1868.0,1965.0,0.450519773,META,2020-12-16,275.67,277.86,272.51,274.76,15880798.0,275.67,277.86,272.51,274.76
32.0,META,2020-12-23,2020-12-24,44939.0,7205.0,270.0,3312.0,7328.0,0.46713882,META,2020-12-23,268.11,272.17,266.23,266.89,14321100.0,268.11,272.17,266.23,266.89
21.0,META,2020-12-30,2020-12-31,19621.0,5140.0,275.0,3217.0,4223.0,0.295952142,META,2020-12-30,271.87,278.08,271.71,277.95,11796365.0,271.87,278.08,271.71,277.95
32.0,META,2021-01-06,2021-01-08,6300.0,1662.0,267.5,3071.0,3904.0,0.345585176,META,2021-01-06,263.31,267.75,260.01,262.0,24340208.0,263.31,267.75,260.01,262.0
51.0,META,2021-01-13,2021-01-15,14269.0,1524.0,252.5,4393.0,2716.0,0.490088742,META,2021-01-13,251.64,253.95,249.2,251.55,19528900.0,251.64,253.95,249.2,251.55
35.0,META,2021-01-20,2021-01-22,53302.0,9851.0,270.0,1732.0,3968.0,0.406310126,META,2021-01-20,267.48,270.32,263.6,268.93,25187191.0,267.48,270.32,263.6,268.93
41.0,META,2021-01-27,2021-01-29,1901.0,1742.0,282.5,879.0,237.0,0.338951155,META,2021-01-27,272.14,283.45,268.12,282.53,35257216.0,272.14,283.45,268.12,282.53
34.0,META,2021-02-03,2021-02-05,2870.0,3625.0,265.0,2792.0,3952.0,0.647323416,META,2021-02-03,266.65,269.2,263.84,265.62,14208827.0,266.65,269.2,263.84,265.62
36.0,META,2021-02-10,2021-02-12,14573.0,8235.0,270.0,3787.0,5727.0,0.60026109,META,2021-02-10,271.87,273.8,267.72,272.45,14677392.0,271.87,273.8,267.72,272.45
38.0,META,2021-02-17,2021-02-19,7453.0,3905.0,272.5,6281.0,3030.0,0.567493136,META,2021-02-17,273.57,273.97,269.58,271.24,12752408.0,273.57,273.97,269.58,271.24
31.0,META,2021-02-24,2021-02-26,6856.0,5504.0,260.0,6286.0,7117.0,0.730667207,META,2021-02-24,264.31,266.38,258.39,262.33,15726470.0,264.31,266.38,258.39,262.33
30.0,META,2021-03-03,2021-03-05,15961.0,2750.0,260.0,3858.0,3570.0,0.351200502,META,2021-03-03,255.41,260.99,255.1,260.29,15500292.0,255.41,260.99,255.1,260.29
30.0,META,2021-03-10,2021-03-12,12035.0,2390.0,267.5,469.0,1699.0,0.397280471,META,2021-03-10,264.9,268.97,262.87,268.64,14205091.0,264.9,268.97,262.87,268.64
64.0,META,2021-03-17,2021-03-19,21757.0,7221.0,282.5,665.0,2945.0,0.526804811,META,2021-03-17,284.01,286.23,275.41,275.7,21300567.0,284.01,286.23,275.41,275.7
44.0,META,2021-03-24,2021-03-26,20962.0,8752.0,290.0,3414.0,6997.0,0.228916665,META,2021-03-24,282.14,291.72,281.16,291.0,18662119.0,282.14,291.72,281.16,291.0
46.0,META,2021-03-31,2021-04-01,35193.0,9745.0,295.0,768.0,10943.0,0.46781117,META,2021-03-31,294.53,296.5,288.61,289.99,19487900.0,294.53,296.5,288.61,289.99
52.0,META,2021-04-07,2021-04-09,43223.0,7727.0,310.0,2024.0,18843.0,0.634915691,META,2021-04-07,313.09,314.25,305.5,306.34,22839236.0,313.09,314.25,305.5,306.34
45.0,META,2021-04-14,2021-04-16,13353.0,812.0,307.5,2107.0,1550.0,0.302144559,META,2021-04-14,302.82,308.03,301.95,307.3,17412994.0,302.82,308.03,301.95,307.3
47.0,META,2021-04-21,2021-04-23,28869.0,4927.0,300.0,5672.0,6758.0,0.559823691,META,2021-04-21,301.47,301.98,297.39,301.95,14858155.0,301.47,301.98,297.39,301.95
