index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
66.0,QQQ,2019-11-27,2019-11-29,4535.0,564.0,205.5,52.0,4101.0,0.649664602,QQQ,2019-11-27,201.67,201.68,200.54,200.78,17430033.0,206.04,206.05,204.89,205.13
80.0,QQQ,2019-12-04,2019-12-06,14.0,950.0,198.0,6756.0,3032.0,0.919533766,QQQ,2019-12-04,198.13,198.6,197.85,198.19,15669170.0,202.43,202.91,202.14,202.49
94.0,QQQ,2019-12-11,2019-12-13,6585.0,14805.0,205.0,9211.0,2490.0,0.493018515,QQQ,2019-12-11,200.63,200.84,199.71,200.03,19307365.0,204.98,205.19,204.04,204.37
125.0,QQQ,2019-12-18,2019-12-20,18599.0,43724.0,210.0,4056.0,6239.0,0.461843685,QQQ,2019-12-18,205.1,205.67,204.89,205.15,15826614.0,209.55,210.13,209.33,209.6
67.0,QQQ,2020-01-08,2020-01-10,10834.0,2777.0,218.0,2469.0,4156.0,0.485698439,QQQ,2020-01-08,213.0,213.97,211.05,211.36,26979398.0,217.15,218.14,215.16,215.47
116.0,QQQ,2020-01-15,2020-01-17,17424.0,11217.0,221.0,4625.0,13872.0,0.303775242,QQQ,2020-01-15,215.97,216.98,215.26,215.98,26243142.0,220.17,221.2,219.45,220.18
65.0,QQQ,2020-01-22,2020-01-24,10298.0,7079.0,225.0,1596.0,10261.0,0.326631972,QQQ,2020-01-22,219.6,220.85,219.32,220.1,21140089.0,223.87,225.15,223.59,224.38
59.0,QQQ,2020-01-29,2020-01-31,2391.0,4282.0,221.5,3041.0,7487.0,0.568670898,QQQ,2020-01-29,217.57,218.67,216.61,218.41,29628895.0,221.81,222.93,220.83,222.66
69.0,QQQ,2020-02-05,2020-02-07,13919.0,3281.0,230.0,562.0,5079.0,0.287073021,QQQ,2020-02-05,223.86,225.85,222.52,225.82,39284989.0,228.22,230.25,226.85,230.22
82.0,QQQ,2020-02-12,2020-02-14,11102.0,6272.0,234.0,1877.0,8133.0,0.527480227,QQQ,2020-02-12,229.8,229.9,228.35,228.88,24947597.0,234.27,234.38,232.8,233.34
129.0,QQQ,2020-02-19,2020-02-21,18843.0,6706.0,237.0,596.0,9431.0,0.502229129,QQQ,2020-02-19,232.45,232.94,231.35,231.56,22663177.0,236.98,237.47,235.85,236.07
39.0,QQQ,2020-02-26,2020-02-28,13895.0,4712.0,219.0,4562.0,6879.0,0.380855351,QQQ,2020-02-26,212.35,216.07,210.8,212.53,81958993.0,216.48,220.28,214.9,216.67
60.0,QQQ,2020-03-04,2020-03-06,7901.0,3974.0,218.0,7242.0,466.0,0.430477069,QQQ,2020-03-04,214.05,214.16,207.33,209.25,74509013.0,218.22,218.33,211.37,213.32
26.0,QQQ,2020-03-11,2020-03-13,3720.0,863.0,198.0,5278.0,4645.0,0.422798314,QQQ,2020-03-11,191.49,196.92,189.05,195.54,90904611.0,195.22,200.75,192.73,199.35
50.0,QQQ,2020-03-18,2020-03-20,893.0,1703.0,178.0,8802.0,835.0,0.310948608,QQQ,2020-03-18,173.23,175.8,163.62,168.32,116378706.0,176.6,179.22,166.8,171.6
42.0,QQQ,2020-03-25,2020-03-27,1265.0,951.0,189.0,924.0,570.0,0.387174477,QQQ,2020-03-25,179.2,186.29,176.92,181.28,90290327.0,182.3,189.51,179.98,184.42
40.0,QQQ,2020-04-01,2020-04-03,1001.0,741.0,187.5,980.0,425.0,0.260220975,QQQ,2020-04-01,179.21,184.47,177.78,181.67,54644567.0,182.31,187.66,180.86,184.81
58.0,QQQ,2020-04-08,2020-04-09,1454.0,903.0,199.5,754.0,1599.0,0.517602734,QQQ,2020-04-08,197.16,197.75,192.84,194.71,46735159.0,200.57,201.17,196.17,198.08
75.0,QQQ,2020-04-15,2020-04-17,7918.0,14617.0,211.0,9970.0,1697.0,0.444377012,QQQ,2020-04-15,205.87,208.23,203.6,204.94,47849614.0,209.43,211.83,207.12,208.48
71.0,QQQ,2020-04-22,2020-04-24,8071.0,7041.0,210.0,9021.0,11284.0,0.603073404,QQQ,2020-04-22,207.38,208.74,204.79,205.58,40883962.0,210.97,212.35,208.33,209.14
89.0,QQQ,2020-04-29,2020-05-01,6299.0,5933.0,219.0,194.0,2998.0,0.547664327,QQQ,2020-04-29,215.28,216.23,211.48,212.53,49559174.0,219.0,219.97,215.14,216.21
85.0,QQQ,2020-05-06,2020-05-08,4670.0,2671.0,221.0,833.0,3485.0,0.376283485,QQQ,2020-05-06,215.28,217.28,214.4,215.64,37085861.0,219.0,221.04,218.11,219.37
116.0,QQQ,2020-05-13,2020-05-15,9396.0,7244.0,222.0,9404.0,12628.0,0.254037781,QQQ,2020-05-13,215.61,220.79,213.02,218.86,66654701.0,219.34,224.61,216.71,222.65
114.0,QQQ,2020-05-20,2020-05-22,10775.0,3325.0,231.0,372.0,12038.0,0.532845799,QQQ,2020-05-20,227.46,227.82,225.58,225.58,38064304.0,231.39,231.76,229.48,229.48
68.0,QQQ,2020-05-27,2020-05-29,23541.0,5554.0,229.0,2473.0,6496.0,0.585720287,QQQ,2020-05-27,226.37,226.49,220.13,224.62,56628494.0,230.29,230.41,223.94,228.51
81.0,QQQ,2020-06-03,2020-06-05,4920.0,4169.0,237.0,542.0,5272.0,0.508567434,QQQ,2020-06-03,232.66,233.43,231.35,232.21,37872757.0,236.69,237.47,235.35,236.23
71.0,QQQ,2020-06-10,2020-06-12,6400.0,5650.0,247.5,92.0,1931.0,0.460864501,QQQ,2020-06-10,242.03,243.6,240.35,240.83,59089245.0,246.22,247.82,244.51,245.0
